video_name,state,view,segment_duration,is_overlap,total_frames,actual_fps,flow_mean,flow_std,flow_max,orientation_mean,orientation_std,temporal_grad_mean,temporal_grad_std,temporal_grad_max,dominant_freq,flow_entropy,motion_consistency
angle_evm_segment_1_15s_50_overlap.avi,Unbalance_weight,angle,15,True,450,30.0,1.3497037,2.5019526,43.16776,0.33873096,1.2091834870335587,0.6854278056486668,0.4959906546313388,6.623410026187804,2.338196782641227e-05,0.7825605863193186,1.8537037802504246
angle_evm_segment_2_15s_50_overlap.avi,Unbalance_weight,angle,15,True,450,30.0,0.71121657,1.6767507,31.599844,-0.09864443,1.4177087802965673,0.5119133469479918,0.295563828955181,1.6996820052375607,2.338196782641227e-05,0.4795243174197219,2.3575776712399517
angle_evm_segment_3_15s_50_overlap.avi,Unbalance_weight,angle,15,True,450,30.0,0.54889494,1.9023606,52.521347,-1.4345347,2.261404592144032,0.6991139119479877,0.3574536141229346,1.8888655069210625,0.0030864197530864196,0.23546096612421852,3.4657945406698625
angle_evm_segment_4_15s_50_overlap.avi,Unbalance_weight,angle,15,True,450,30.0,0.7456031,2.0036771,48.37816,-1.0544591,1.952885239190027,0.6944811057035755,0.35839221135346716,1.8675411522633745,0.0030864197530864196,0.3662665457253563,2.68732048445871
angle_evm_segment_5_15s_50_overlap.avi,Unbalance_weight,angle,15,True,450,30.0,1.0253243,2.8606474,48.386814,-0.4018049,1.762119560575888,0.36343878861201306,0.2564088665897496,1.5065469509913954,0.0030864197530864196,0.5020865456241158,2.7899899821309737
angle_evm_segment_6_15s_50_overlap.avi,Unbalance_weight,angle,15,True,450,30.0,0.23874678,0.60895926,20.657614,-0.6324538,1.6863244518587297,0.3206927499027227,0.20818385834805292,0.9594089038533483,4.676393565282454e-05,0.2780907699178427,2.5506384386213297
angle_evm_segment_7_15s_50_overlap.avi,Unbalance_weight,angle,15,True,450,30.0,0.19876586,0.5265856,12.377046,-0.45270643,1.6194035922801768,0.32911161228718766,0.20953886240062225,1.0276608679386456,4.676393565282454e-05,0.36706789601882256,2.649262465317214
angle_evm_segment_8_15s_50_overlap.avi,Unbalance_weight,angle,15,True,450,30.0,0.20602354,0.51038027,12.396593,-0.37659666,1.4570452405651613,0.3234727565184135,0.20629604895289103,1.0329685746352413,4.676393565282454e-05,0.3965760722963039,2.4772789591313096
angle_evm_segment_9_15s_50_overlap.avi,Unbalance_weight,angle,15,True,450,30.0,0.2105459,0.5536348,10.697189,-0.41817546,1.5322955707402635,0.3030602986059556,0.22859837914252992,1.1919191919191918,4.676393565282454e-05,0.4682717163730388,2.629508337500686
front_evm_segment_10_15s_50_overlap.avi,Unbalance_weight,front,15,True,450,30.0,0.46284947,0.7006363,15.113982,-2.69028,2.7946771265294013,0.9419262742078875,0.4084965338216512,2.4009539842873178,2.338196782641227e-05,0.6511533639415922,1.5137422898265676
front_evm_segment_11_15s_50_overlap.avi,Unbalance_weight,front,15,True,450,30.0,0.7904057,1.4528451,32.10764,3.045749,1.8917739781709821,1.4350565062486615,0.8620262335018609,4.823442760942761,5.195992850313838e-08,0.5150881431886382,1.8380981762143034
front_evm_segment_1_15s_50_overlap.avi,Unbalance_weight,front,15,True,450,30.0,1.3050148,2.161766,31.909573,2.2222679,1.5104346526379506,1.5782676742680455,0.8065843467512127,4.918163112607557,0.006172839506172839,0.8406601855115015,1.65650559292783
front_evm_segment_2_15s_50_overlap.avi,Unbalance_weight,front,15,True,450,30.0,1.0358061,2.0655608,56.056847,-2.9320974,1.4330811792554041,1.2607787226384108,0.5825490250265667,3.1483352038907593,0.006172839506172839,0.3528009080033238,1.994155956074361
front_evm_segment_3_15s_50_overlap.avi,Unbalance_weight,front,15,True,450,30.0,0.9277574,2.1269426,29.684498,3.126069,1.6473423361697566,0.9739144726152893,0.4323177623360114,2.6236672278338946,0.006172839506172839,0.5979074140542919,2.292560945767678
front_evm_segment_4_15s_50_overlap.avi,Unbalance_weight,front,15,True,450,30.0,0.6613432,1.379475,50.1786,2.897462,1.5683955548247523,1.118503614466866,0.5430835523527316,3.5467171717171717,0.0030864197530864196,0.21411770071200384,2.0858653667448
front_evm_segment_5_15s_50_overlap.avi,Unbalance_weight,front,15,True,450,30.0,0.9316425,1.9522758,42.559742,2.432262,2.2924229038799004,1.3942981951828772,0.638854551837538,3.8284465020576133,0.0030864197530864196,0.4611380962062349,2.0955180926359778
front_evm_segment_6_15s_50_overlap.avi,Unbalance_weight,front,15,True,450,30.0,1.1170996,2.3053682,51.30858,-2.4986832,2.587495455530571,1.3774274023748163,0.6521143732464758,4.490764122708567,0.0030864197530864196,0.484266525147347,2.0637067931146382
front_evm_segment_7_15s_50_overlap.avi,Unbalance_weight,front,15,True,450,30.0,1.775644,3.939502,79.3997,2.2789588,2.5046856837941305,1.052721390261603,0.5564402450733266,4.52508885147774,0.0030864197530864196,0.5301213961836965,2.218631609026378
front_evm_segment_8_15s_50_overlap.avi,Unbalance_weight,front,15,True,450,30.0,0.428664,0.62673,11.3254595,2.4472728,2.0051363316939823,0.8991593531620753,0.39531175814598357,2.186985596707819,2.338196782641227e-05,0.8096523174444122,1.4620508474153724
